144,88
114,70
27,7
91,82
12,54
118,16
99,39
144,45
123,114
129,1
143,10
136,77
122,87
112,91
9,92
92,57
92,72
98,124
80,23
132,29
80,126
140,99
101,122
125,121
135,103
134,27
91,77
140,136
91,33
148,33
149,96
81,8
104,43
108,2
132,75
149,97
6,65
16,4
18,20
135,56
141,60
129,45
104,65
133,1
41,5
84,64
53,70
69,52
11,90
102,90
101,48
116,69
133,70
58,136
127,3
104,7
126,93
70,133
14,38
48,59
64,138
64,26
89,82
133,129
135,120
126,101
64,45
91,21
143,94
121,9
21,18
75,100
105,5
80,23
78,63
113,27
73,101
84,27
21,19
70,8
140,117
120,49
118,31
4,37
129,126
0,148
5,10
54,81
135,54
135,104
62,9
122,116
37,86
92,67
130,42
44,20
131,114
149,124
128,38
141,136
130,87
128,108
146,72
89,21
112,46
141,68
14,16
51,120
131,3
79,104
75,61
74,6
104,89
106,122
55,49
26,100
45,140
140,73
112,69
135,62
30,113
48,22
66,67
3,103
148,83
129,75
68,37
113,3
68,41
115,106
119,55
91,39
119,1
70,53
122,118
134,119
72,36
143,14
111,44
112,38
81,3
138,119
137,23
133,47
137,13
110,42
57,27
92,136
41,28
69,113
69,44
30,26
1,125
46,23
122,24
132,78
129,128
67,88
99,21
62,34
144,11
61,124
148,122
74,7
96,146
84,39
41,84
113,71
0,26
135,111
11,83
56,20
95,79
119,8
31,46
3,47
105,43
30,38
20,92
58,127
120,24
104,143
20,119
135,133
100,92
17,6
101,53
98,70
96,26
57,47
99,57
53,27
128,25
65,39
101,27
62,36
111,46
129,89
97,25
113,99
89,60
9,105
81,79
75,6
27,84
75,37
140,87
84,45
129,144
140,29
101,41
126,91
138,30
83,89
148,2
61,19
117,107
14,74
141,4
105,0
140,115
46,98
148,99
66,45
146,115
58,14
146,88
50,133
55,15
17,125
120,136
134,40
72,43
148,123
113,33
102,65
135,90
74,140
49,2
62,48
100,59
55,126
127,63
124,79
90,47
88,73
144,53
10,54
88,80
102,2
119,31
20,14
136,106
29,7
140,54
133,47
90,128
44,2
71,6
61,99
34,22
118,16
140,37
114,9
120,110
99,13
87,50
116,85
43,138
146,43
36,8
65,15
84,66
92,146
66,90
33,2
139,97
50,10
103,11
136,48
77,104
117,80
29,2
128,8
120,58
95,77
55,48
139,32
121,88
116,100
129,72
82,55
130,45
98,93
117,61
37,28
140,13
62,44
76,63
85,21
53,71
106,28
19,65
84,45
128,120
145,133
63,36
148,69
84,47
102,50
59,46
108,66
129,110
96,60
111,77
28,7
55,15
138,123
114,99
115,100
40,114
8,84
149,38
92,77
148,96
113,147
104,70
66,20
147,106
82,53
59,14
135,131
78,5
76,10
57,52
105,39
128,40
123,95
115,54
64,32
38,37
140,28
92,45
119,94
42,26
85,10
140,131
136,52
104,43
112,126
125,55
26,138
55,16
74,148
109,79
76,69
86,25
56,6
118,0
31,142
139,11
49,7
92,44
73,101
131,28
56,44
84,61
142,113
149,60
35,8
139,128
103,83
105,31
97,58
81,0
129,101
69,21
93,142
110,50
66,138
57,44
62,3
10,124
7,141
100,77
116,11
137,16
131,61
109,83
99,68
106,38
77,70
90,85
20,10
27,29
118,53
113,17
10,62
63,47
64,49
118,26
97,23
147,37
136,63
54,138
108,89
96,78
37,144
139,112
111,56
142,119
17,4
132,18
61,36
52,17
45,38
89,139
128,105
127,53
126,103
43,99
71,44
137,9
129,81
65,38
44,33
101,46
24,122
83,14
144,43
128,23
54,25
9,2
100,1
149,15
80,59
91,3
97,50
115,32
72,4
78,0
25,8
62,4
51,36
137,27
148,101
123,84
71,63
70,1
136,19
13,7
13,100
130,101
85,15
149,95
48,28
125,87
106,131
51,42
133,36
119,145
137,76
81,62
114,90
46,1
123,63
123,76
80,98
141,135
87,43
102,8
88,53
144,1
127,78
137,47
126,26
114,37
106,1
132,96
103,132
141,100
112,45
129,149
67,109
35,5
149,38
87,65
48,64
143,21
22,100
117,60
96,62
134,80
134,102
41,31
27,1
80,46
30,17
90,87
125,5
90,59
124,108
121,51
149,68
2,0
51,24
145,77
76,117
42,49
87,44
55,54
135,16
58,135
33,16
116,47
149,12
85,75
5,0
55,39
47,61
87,9
84,4
27,148
124,9
10,76
77,148
77,19
94,116
108,3
24,128
109,58
69,128
62,31
75,9
87,136
115,1
121,56
106,83
110,65
96,56
124,49
71,34
37,118
94,74
37,7
114,99
67,22
111,82
59,41
139,81
68,8
53,10
122,113
113,12
81,20
82,43
120,68
131,134
17,5
1,102
127,100
101,49
129,14
78,134
75,53
113,135
81,30
42,94
117,0
34,41
104,35
133,54
46,26
98,5
117,3
125,80
124,24
43,6
94,96
97,37
20,13
146,24
140,120
140,99
118,73
102,36
80,35
77,38
145,10
96,60
62,25
110,87
74,9
52,32
143,70
77,62
86,0
135,31
74,141
129,104
144,71
89,19
133,35
142,85
65,3
2,41
91,39
37,98
34,143
145,98
43,9
45,3
48,3
133,58
62,59
135,121
49,33
96,1
57,94
148,16
57,23
62,14
80,24
117,86
98,66
101,65
71,50
130,90
128,122
38,32
40,2
103,99
14,62
101,3
149,73
138,14
110,81
9,2
57,27
113,34
133,119
146,127
89,112
106,5
29,26
83,39
85,24
140,42
30,4
38,14
107,36
35,9
21,4
70,56
77,35
108,22
73,8
89,119
148,78
137,76
134,53
140,60
128,19
130,66
59,84
59,28
75,65
119,47
115,77
144,113
105,46
147,74
127,45
47,42
26,116
111,107
72,33
56,53
146,17
95,70
10,143
105,134
131,93
90,114
134,113
107,71
143,81
80,37
22,1
95,12
84,43
109,70
126,9
11,98
132,108
141,131
112,107
120,30
67,16
103,70
147,22
95,50
50,25
99,141
112,94
79,70
49,38
3,68
54,23
79,64
103,73
123,124
123,43
57,42
116,17
49,51
80,131
28,57
100,12
144,112
143,19
69,46
112,37
147,0
111,87
37,0
115,46
0,46
104,55
117,91
85,92
137,58
45,3
111,96
141,86
122,73
47,95
27,4
75,38
134,45
99,59
87,55
24,106
118,103
38,40
138,38
86,18
100,115
85,139
48,2
97,96
121,91
67,24
85,80
18,14
118,25
136,94
112,3
114,143
96,91
99,19
102,56
141,114
88,46
86,76
68,117
149,0
39,10
117,48
85,62
96,74
87,40
15,4
126,100
129,92
137,8
39,32
87,103
107,84
87,58
115,99
44,20
59,25
142,64
120,5
31,6
74,97
117,34
99,90
73,9
86,3
89,68
110,78
54,55
121,39
141,121
98,41
56,22
75,106
111,82
119,63
88,23
89,40
131,48
147,137
48,22
122,60
128,23
143,62
25,107
11,137
129,32
133,4
40,58
112,87
119,62
130,70
129,27
124,44
123,54
108,74
77,83
138,105
118,67
59,14
98,140
46,110
135,51
133,130
63,8
111,30
148,74
126,28
138,67
10,142
149,144
80,95
58,102
90,2
15,142
10,75
125,42
44,91
133,104
148,71
119,76
92,61
37,23
130,83
6,68
32,26
142,32
72,31
107,36
106,18
95,131
103,71
143,139
124,53
130,49
90,77
71,53
87,25
18,32
116,99
37,6
59,54
133,129
146,14
146,99
126,107
129,102
139,112
121,43
134,43
63,133
42,37
140,74
33,29
37,22
0,130
117,81
54,19
108,16
59,31
139,59
100,98
126,26
45,134
114,129
89,123
72,3
143,102
95,78
11,14
146,24
46,13
52,34
121,101
104,63
67,63
24,19
36,13
136,35
95,24
108,126
92,52
90,52
142,71
139,41
82,36
110,3
139,55
67,52
27,4
70,16
135,48
112,81
53,71
137,2
79,30
120,35
117,53
140,54
40,88
116,128
111,80
73,59
15,33
122,83
100,14
83,143
115,1
9,19
118,108
143,33
44,34
74,52
111,67
110,6
40,23
149,135
44,1
75,21
40,38
17,2
0,19
97,141
123,30
40,111
89,2
105,22
54,33
100,146
62,32
148,87
149,12
47,45
133,63
43,10
134,14
72,15
143,72
139,75
31,39
135,31
47,20
122,147
124,48
117,90
59,43
141,24
65,4
85,36
87,39
49,40
101,37
126,77
64,7
37,27
129,14
149,55
102,52
98,12
102,49
117,10
39,27
125,42
56,15
96,108
101,51
80,21
112,12
126,49
42,2
106,97
37,71
54,26
77,24
141,139
44,96
30,29
127,78
108,54
120,114
148,91
80,74
114,19
143,44
33,115
48,25
76,53
57,104
70,59
124,108
83,45
92,61
70,13
82,25
63,31
91,11
72,32
135,95
107,0
10,74
140,103
91,7
43,14
103,19
44,6
123,116
67,135
62,25
75,22
60,3
113,56
134,34
70,24
135,79
104,126
47,24
136,54
124,9
104,32
133,81
83,4
47,126
125,97
102,42
138,136
143,25
81,74
19,128
57,135
66,27
126,45
105,135
31,108
132,120
142,112
128,57
95,47
136,134
147,103
52,13
115,57
69,19
137,62
26,22
106,92
145,60
116,106
96,108
10,127
140,105
50,3
125,120
44,111
129,135
107,25
130,100
52,137
138,32
103,50
106,97
87,10
83,52
116,3
99,86
49,50
117,5
26,58
124,37
148,140
122,23
137,104
10,60
94,69
145,26
13,3
116,28
134,5
128,61
31,59
134,110
78,50
14,9
109,39
43,3
134,121
86,75
140,18
88,121
36,9
31,10
138,137
107,67
74,56
71,25
77,74
120,56
90,53
90,81
100,38
10,35
85,50
53,74
115,58
106,58
146,70
63,56
50,37
107,9
101,76
130,47
41,103
56,44
35,0
145,25
72,54
126,37
142,26
126,46
94,59
127,133
52,145
144,93
103,64
127,82
113,84
128,77
102,57
131,98
98,128
73,12
132,35
49,56
137,47
85,13
103,89
118,98
147,1
132,141
145,117
65,104
75,69
22,99
130,69
127,62
140,120
90,11
118,39
57,47
113,6
137,113
13,89
42,65
127,29
92,88
138,88
27,79
133,29
114,42
140,3
104,68
44,64
116,103
78,35
113,35
49,12
40,10
8,55
145,99
120,20
131,84
41,10
89,83
106,76
126,68
60,8
78,1
126,50
98,78
97,35
142,94
120,11
102,70
93,73
16,124
56,79
139,101
143,77
47,45
110,97
61,48
109,40
140,130
21,122
32,9
82,128
52,8
50,10
128,117
71,70
147,59
126,83
125,17
75,43
111,60
74,54
69,140
136,35
106,44
50,11
88,71
147,98
95,26
18,45
113,82
135,93
149,5
75,34
62,7
140,127
119,66
33,133
86,115
148,23
136,14
93,91
143,96
126,74
43,14
133,108
41,7
100,75
114,0
66,113
21,0
57,7
124,41
149,17
69,42
44,90
121,34
142,144
127,109
146,137
117,23
52,12
57,16
81,85
60,20
102,46
70,101
79,17
142,138
41,80
125,74
138,37
74,2
108,0
68,21
144,52
125,93
39,65
120,44
128,9
120,89
94,57
124,8
60,41
132,97
116,17
74,142
142,3
22,88
142,88
92,72
139,96
142,139
84,66
109,63
93,116
145,109
117,91
86,13
120,82
141,30
68,54
133,17
149,116
38,32
110,145
121,50
130,114
100,102
137,67
95,8
57,21
138,14
37,120
136,73
124,18
137,69
67,99
129,77
105,56
45,43
136,78
18,12
76,40
135,19
126,118
89,87
63,39
137,19
146,128
37,2
7,25
138,96
138,56
36,101
65,15
62,47
59,10
63,0
73,54
142,52
59,0
113,56
46,86
134,51
135,143
140,33
84,127
86,47
53,89
125,102
110,26
115,20
88,57
16,8
57,123
141,85
130,46
80,55
39,13
62,88
124,18
55,117
100,96
115,101
21,55
103,13
131,54
52,4
72,50
53,86
130,91
127,105
50,16
121,31
87,9
51,147
22,54
143,129
126,21
54,24
69,79
59,70
138,148
108,24
68,64
107,76
122,127
59,45
14,16
45,104
121,79
86,67
11,12
66,132
138,21
65,51
34,10
52,17
63,99
114,148
27,145
87,23
86,52
130,101
88,86
103,3
105,127
19,121
9,91
123,75
94,46
4,146
55,117
118,55
72,4
131,89
142,131
21,63
146,34
139,46
30,29
138,9
61,35
87,10
95,49
56,32
145,59
15,60
134,0
141,124
112,34
138,17
126,32
135,52
148,17
120,63
37,6
93,89
79,45
60,88
10,119
132,28
81,18
106,40
119,80
67,35
0,114
53,105
11,1
113,72
52,10
139,49
15,18
88,24
93,11
137,5
77,13
67,59
47,121
100,91
34,0
56,55
129,127
146,82
148,128
119,51
42,90
96,37
96,62
67,49
136,0
127,24
109,50
142,5
39,24
149,85
87,122
97,43
97,29
109,57
143,113
128,26
73,27
15,0
56,60
21,116
117,72
71,26
139,12
100,51
83,119
83,82
148,8
114,51
34,8
97,66
149,15
80,25
59,21
137,37
45,59
42,112
65,11
48,72
112,95
105,28
69,2
133,88
110,145
41,74
73,15
17,104
144,6
115,4
146,142
71,38
94,89
133,83
76,95
87,10
94,148
13,92
26,97
42,136
80,52
57,53
112,100
35,31
112,15
97,99
124,85
149,31
67,140
76,33
147,14
123,75
21,134
85,50
112,100
109,42
89,48
77,51
95,51
123,7
136,80
139,147
79,47
83,23
43,26
55,10
58,19
126,104
120,11
60,37
120,99
136,115
99,57
18,131
97,27
140,9
22,149
117,50
137,129
12,49
93,36
74,45
37,89
33,118
58,91
124,101
141,62
64,60
110,68
111,5
42,0
93,34
49,37
37,2
45,64
101,66
14,41
40,6
106,124
63,40
140,58
59,28
2,43
1,149
129,96
42,91
85,62
124,111
139,59
132,9
52,36
139,136
75,20
75,47
74,127
93,112
94,89
111,51
63,29
77,55
10,67
63,149
147,102
114,105
23,77
127,122
148,86
104,23
95,29
64,68
143,130
64,37
138,72
141,59
42,71
135,102
27,60
66,43
136,81
68,97
14,98
129,149
89,6
144,23
92,13
126,18
76,28
131,112
139,94
125,18
87,64
145,81
136,31
139,18
106,128
97,8
32,123
97,93
123,82
69,118
58,11
111,46
47,110
146,84
54,129
118,145
119,11
71,27
69,64
125,75
41,82
87,72
122,52
117,81
136,20
67,0
76,54
94,54
3,26
76,13
93,79
8,6
59,3
139,135
140,56
132,101
133,10
128,50
149,83
105,83
143,36
36,48
25,87
129,116
91,23
131,3
123,2
149,66
122,111
108,98
54,9
147,25
123,53
27,132
58,72
64,71
140,131
2,112
122,49
133,70
127,25
34,20
137,26
145,5
125,12
17,78
70,68
114,93
129,80
78,53
102,88
107,62
105,128
114,96
12,56
23,16
142,90
111,15
29,0
143,124
111,128
69,63
120,53
124,117
107,2
145,41
61,49
66,19
116,21
47,69
13,9
30,117
128,94
11,119
91,4
47,24
100,25
132,113
36,45
70,2
101,40
80,53
19,4
133,9
98,42
127,58
35,5
146,125
39,11
85,68
104,105
99,82
105,60
61,51
97,88
147,118
143,134
66,25
122,89
24,27
137,24
137,118
134,50
15,7
135,88
42,25
80,38
95,32
110,22
131,21
77,55
125,120
107,90
135,90
140,139
95,132
109,3
57,4
143,58
48,43
76,6
60,79
82,64
86,59
124,33
54,15
115,88
102,96
76,28
121,8
80,43
48,44
21,2
129,46
99,97
17,3
38,21
31,121
104,56
51,45
148,73
47,5
15,36
62,29
15,10
51,42
142,140
106,76
83,58
90,24
18,25
74,67
89,10
114,49
12,55
64,8
118,7
24,129
133,32
111,55
82,2
64,48
56,112
60,31
120,10
108,76
92,38
110,0
117,102
105,8
82,21
97,45
70,12
121,36
69,53
124,50
82,123
77,45
108,19
72,71
62,98
143,19
116,34
105,104
33,120
93,73
87,15
149,36
128,119
110,88
74,12
116,22
91,53
104,5
137,116
79,43
55,40
101,16
134,109
62,15
122,80
101,57
43,29
85,9
109,91
120,94
126,37
143,19
146,40
100,11
97,24
77,66
63,59
67,16
146,11
137,135
7,80
145,134
124,56
60,40
62,40
147,2
98,74
110,3
107,70
89,84
87,31
145,99
67,2
40,60
35,4
139,129
143,96
84,72
91,25
145,116
139,2
47,17
108,41
61,31
149,13
100,31
149,1
101,84
85,29
136,127
102,25
74,20
110,84
61,120
136,122
117,27
130,134
45,4
90,79
50,39
80,107
149,125
25,8
34,22
124,51
101,21
106,113
129,22
81,75
70,53
37,99
56,94
93,34
113,102
141,15
71,10
58,49
143,5
76,15
149,83
145,6
119,56
49,12
123,28
22,11
128,140
73,8
149,122
97,78
75,3
91,141
60,17
97,48
119,67
140,71
128,58
115,37
13,140
97,94
83,145
129,45
81,63
132,45
148,62
0,2
10,30
136,77
28,134
17,47
84,38
108,116
127,96
109,23
35,10
57,147
136,56
82,75
67,29
114,57
133,124
4,3
71,116
70,14
53,4
134,67
88,55
16,12
54,65
144,94
87,45
118,100
30,50
138,29
102,104
106,45
117,34
122,58
94,28
148,144
27,19
133,130
24,4
143,67
136,96
88,65
81,9
97,129
126,46
123,77
149,22
38,50
68,61
141,68
85,68
140,10
35,56
126,109
117,23
41,37
142,78
100,61
56,117
119,135
100,98
48,56
93,67
65,59
90,45
77,37
107,45
114,19
126,65
62,50
32,125
138,59
71,100
147,102
80,59
81,99
147,135
83,74
138,140
14,3
41,5
143,37
83,26
111,20
69,22
19,12
78,148
94,79
65,46
32,7
92,13
131,27
76,5
8,106
38,80
123,13
99,2
23,98
72,67
92,89
72,50
43,7
132,117
24,12
100,51
71,48
90,10
128,62
118,36
56,17
55,70
11,5
66,22
70,27
141,90
118,38
33,17
102,60
135,57
101,105
104,99
21,120
134,72
131,23
22,94
60,53
125,83
126,20
99,132
103,76
75,34
0,67
53,45
71,43
117,50
45,118
81,14
114,96
58,9
94,103
29,25
83,84
44,17
40,9
120,45
90,28
100,121
97,144
135,111
110,33
41,7
146,94
149,142
42,35
87,41
91,59
92,11
140,1
51,46
121,135
8,139
149,46
134,18
8,72
92,39
97,41
111,1
77,16
22,120
96,94
2,75
146,98
120,68
122,23
19,26
141,52
76,140
132,95
65,15
84,74
8,65
116,72
69,47
53,31
78,73
79,116
122,88
28,26
78,63
96,74
128,80
94,109
149,112
119,4
1,34
5,96
147,26
70,9
110,55
139,28
47,4
114,36
70,111
26,85
145,43
62,1
116,114
107,36
149,26
127,63
149,80
118,83
77,52
146,134
91,42
77,42
124,25
87,20
143,64
128,46
128,117
89,71
2,33
31,86
138,26
95,81
99,93
139,146
119,115
89,48
69,32
128,23
86,4
128,111
14,82
90,69
48,41
110,131
39,38
104,54
43,27
111,94
111,148
95,45
77,74
109,44
104,41
105,20
142,13
135,52
41,17
146,101
101,7
36,14
21,19
119,20
12,69
116,50
55,13
117,15
58,83
35,24
39,18
80,72
97,136
111,107
58,51
139,69
140,134
134,13
137,82
121,24
45,89
54,48
63,37
93,76
77,23
108,86
77,76
61,49
78,7
129,26
24,17
74,20
96,61
133,25
102,65
5,58
17,128
1,106
104,70
129,25
122,83
55,9
82,89
74,21
148,95
8,123
7,55
147,69
120,43
115,83
62,57
56,39
125,15
112,31
124,51
18,64
123,114
84,30
42,4
59,13
101,40
127,109
143,15
97,1
127,23
124,85
22,110
83,82
51,1
36,52
89,29
136,131
8,10
40,89
90,49
138,32
89,16
12,92
82,80
80,16
24,1
134,29
98,2
101,0
71,52
56,121
92,19
149,11
34,12
47,33
54,147
115,36
84,28
141,78
4,143
145,119
38,5
106,19
8,17
138,48
99,6
138,22
127,49
121,50
93,120
121,137
108,72
78,58
105,51
40,13
126,82
123,5
113,148
56,66
90,97
132,3
6,26
90,87
47,48
146,65
12,10
101,41
45,130
148,37
142,61
128,22
23,33
47,30
102,49
133,109
121,7
112,11
141,2
113,80
124,53
137,127
118,9
135,130
111,43
136,73
145,91
131,111
91,26
92,26
28,80
36,81
145,75
115,34
74,26
60,6
86,72
83,72
58,37
116,70
77,12
95,75
112,27
149,77
149,58
87,40
122,42
14,10
78,51
28,147
143,86
121,146
64,11
129,122
121,35
108,4
133,61
107,1
88,5
52,42
92,88
58,24
71,143
142,75
133,88
33,14
54,145
60,6
124,46
81,145
123,69
88,58
147,30
112,121
98,50
37,62
128,1
109,101
146,126
146,55
4,17
128,103
46,79
39,59
147,21
143,9
122,58
121,19
135,119
97,34
30,27
122,41
130,47
8,128
51,49
64,2
123,147
43,19
146,136
128,74
29,6
32,100
120,49
50,55
83,134
30,89
141,100
133,103
35,89
126,53
41,136
114,71
36,17
26,11
125,16
71,14
3,92
127,126
117,44
4,2
126,67
104,88
72,107
94,6
103,20
117,80
113,74
33,6
84,63
132,57
83,80
96,0
13,77
74,4
126,99
84,1
77,46
108,38
75,83
122,83
83,114
89,27
149,106
41,5
65,0
86,67
46,11
65,22
123,137
88,84
93,29
69,32
71,56
99,45
79,40
146,133
100,32
137,117
126,45
24,21
103,12
112,110
144,146
147,126
57,40
76,28
29,124
129,107
140,40
100,30
99,25
77,31
124,65
82,69
148,28
144,54
138,6
14,125
93,32
125,40
29,110
38,36
133,38
111,55
94,33
109,71
67,38
123,44
78,19
90,4
55,44
142,117
14,93
130,79
74,9
132,19
124,106
19,147
64,18
26,5
134,101
137,68
19,98
42,17
128,127
139,6
71,107
128,5
141,106
148,96
126,55
32,27
57,9
135,26
137,71
100,31
30,82
30,37
116,94
70,93
143,71
72,35
83,81
92,106
97,61
147,4
138,97
96,32
57,83
31,14
102,134
69,33
132,73
4,69
77,61
23,1
112,74
128,38
100,40
70,33
138,15
73,81
94,46
52,15
55,16
138,55
6,90
60,50
23,22
91,37
29,40
9,36
0,97
13,129
120,113
34,48
44,4
37,83
90,115
108,38
119,37
91,6
136,86
132,92
140,116
55,19
101,83
143,147
123,25
41,143
73,25
103,132
149,31
88,143
74,44
95,87
65,43
60,4
100,52
109,32
102,45
60,48
28,3
139,108
131,93
90,47
118,29
106,8
127,149
56,17
79,89
125,124
106,17
9,111
128,77
96,149
73,6
77,113
138,108
72,73
133,128
77,33
137,90
67,8
115,72
40,131
108,22
87,26
137,89
117,38
13,100
94,26
138,110
115,110
95,26
36,3
102,53
144,147
124,62
43,35
108,0
33,2
56,141
149,7
136,39
116,99
120,36
74,19
40,147
122,95
109,35
134,119
112,86
112,27
27,33
55,84
40,56
138,104
132,112
38,22
15,33
84,32
124,44
120,73
2,24
125,51
101,92
1,65
3,58
94,13
91,49
24,39
60,123
123,116
126,77
90,63
124,111
12,33
118,16
24,21
88,76
86,30
125,139
129,87
24,12
117,43
104,11
130,9
113,89
63,35
122,9
27,113
62,23
37,10
69,73
50,64
36,113
65,140
124,100
74,4
78,149
114,120
60,9
142,139
149,97
34,105
130,98
111,32
90,71
111,110
63,32
79,5
147,11
111,80
148,53
19,129
139,86
85,72
117,46
75,79
56,53
115,61
113,65
87,78
113,29
66,22
51,77
146,114
144,121
133,113
84,78
145,16
56,13
135,36
112,59
140,117
117,106
85,147
127,104
147,59
80,62
138,69
27,30
83,65
74,7
146,3
75,77
19,15
92,2
34,107
102,71
59,45
55,34
108,69
80,20
116,71
65,33
149,98
65,6
120,5
144,61
59,29
59,70
64,57
81,65
102,84
97,121
126,24
40,8
2,16
46,4
91,76
128,30
83,146
108,6
63,47
118,46
104,103
122,116
29,12
72,128
27,55
125,94
142,118
93,43
47,41
83,9
7,31
40,63
107,28
145,71
20,22
115,86
132,25
23,120
148,69
43,115
70,65
145,131
125,42
39,22
102,58
90,13
91,61
34,6
92,51
147,24
4,11
76,57
61,25
59,14
74,11
120,84
143,121
124,33
95,8
108,12
130,27
21,0
85,52
34,32
142,141
89,21
101,35
75,39
59,43
9,8
144,62
96,30
109,42
131,99
89,47
119,25
70,3
136,15
146,111
75,10
65,2
97,60
122,111
77,102
135,31
38,25
145,85
18,112
121,57
146,72
146,143
64,101
143,14
147,47
67,98
32,5
118,6
100,44
128,76
125,113
108,105
130,119
56,87
88,34
78,51
78,30
109,90
97,40
85,75
141,23
63,14
45,16
74,33
140,139
107,145
127,51
58,90
44,2
82,35
116,34
83,22
149,32
129,86
123,80
77,92
49,10
36,70
7,18
112,131
111,63
26,6
126,57
126,11
83,78
108,17
141,6
131,85
107,53
77,8
79,62
23,0
147,41
68,22
139,81
94,85
97,31
103,33
18,74
112,56
115,25
91,42
91,69
50,64
142,1
131,5
65,53
139,83
138,5
75,146
117,9
137,108
33,109
71,6
104,53
42,134
142,3
122,43
145,117
9,45
119,102
62,42
121,78
50,31
15,135
137,23
147,19
95,59
118,44
58,14
77,138
97,82
13,133
12,36
30,44
39,96
74,8
57,68
96,32
130,60
54,86
143,139
132,86
26,8
82,57
67,46
56,52
84,45
113,135
54,3
126,53
45,0
33,70
93,30
50,47
54,115
123,1
102,121
120,28
125,89
72,63
67,127
56,31
36,3
43,133
48,31
66,17
124,106
141,45
147,84
58,39
41,1
50,25
137,106
74,54
49,26
145,47
70,61
38,138
59,132
140,137
101,4
96,134
60,33
70,138
131,89
97,81
39,16
45,38
21,10
98,52
13,5
84,36
91,71
107,59
109,41
48,40
40,26
68,16
94,50
145,9
109,3
130,112
143,75
105,30
64,113
49,37
148,91
114,99
132,41
140,107
141,29
30,52
42,19
49,33
130,123
121,20
128,13
106,72
61,26
71,110
123,68
41,38
140,57
50,17
102,96
99,47
93,88
123,83
34,11
111,6
89,57
78,32
107,91
86,42
100,57
83,56
55,53
121,13
99,58
145,106
111,23
121,99
100,19
7,26
118,28
56,39
147,61
9,79
2,57
83,54
65,79
139,89
66,5
134,43
119,86
126,50
147,4
136,25
68,57
73,65
134,103
80,9
64,121
44,99
100,74
132,22
131,5
138,55
133,12
145,141
131,35
43,16
30,23
62,21
32,117
98,8
27,45
44,59
95,12
127,121
19,57
29,6
133,83
125,95
77,68
129,104
60,42
75,27
116,54
53,17
59,3
130,52
85,52
131,120
42,13
126,123
126,117
129,107
55,50
81,93
138,40
84,24
28,2
131,46
3,136
87,94
140,138
134,38
29,63
43,19
131,56
103,42
81,43
146,36
117,77
46,123
96,20
147,138
108,96
120,119
132,2
63,30
128,50
146,128
80,40
146,10
133,132
50,36
130,11
103,63
22,3
68,4
70,11
93,45
119,48
103,102
63,8
129,18
129,53
89,67
119,88
148,139
94,67
108,141
87,14
79,10
139,105
115,88
73,32
136,53
42,4
102,86
91,83
141,36
21,86
46,25
101,92
131,105
128,69
10,149
15,132
53,10
29,144
129,92
144,93
97,69
68,84
80,54
69,48
71,64
0,50
11,146
128,23
70,42
97,13
137,62
130,50
120,45
125,15
97,137
73,13
46,41
4,82
63,3
27,12
110,92
128,106
63,128
91,31
80,31
49,47
35,10
93,4
10,71
125,92
130,105
20,141
104,4
103,0
72,29
134,88
115,53
63,24
20,111
86,0
64,61
127,78
101,28
53,50
68,110
132,48
120,99
124,117
114,126
100,67
138,6
95,37
69,100
121,33
0,69
36,66
103,15
98,31
74,46
122,148
118,15
99,55
71,122
4,147
53,44
60,130
48,39
117,136
76,68
