89,46
116,15
121,112
89,107
103,84
5,148
150,14
101,145
54,48
127,34
85,81
77,31
68,78
104,45
144,33
24,134
147,69
134,122
112,133
73,137
123,105
138,81
70,106
104,52
117,103
76,53
89,42
122,5
45,43
132,55
116,100
48,25
35,60
2,119
110,101
2,147
67,2
83,1
26,20
18,16
123,77
115,59
94,67
59,47
135,90
60,104
128,15
104,94
29,120
149,77
81,32
27,20
141,53
50,57
130,81
110,83
53,34
128,16
131,78
132,53
145,7
28,132
86,1
54,17
96,19
139,56
75,18
73,5
124,26
122,80
40,106
90,52
73,11
22,9
137,133
34,148
28,102
79,60
76,10
150,32
102,47
146,69
68,32
139,114
92,82
87,92
83,68
108,12
105,98
85,67
84,10
94,56
88,87
83,33
30,79
121,108
33,79
140,39
108,50
114,56
131,99
123,40
72,73
44,1
146,58
149,14
143,95
118,101
29,138
94,87
64,90
16,43
127,145
145,86
111,75
17,77
3,84
41,2
68,26
90,22
40,27
99,109
106,58
11,94
21,73
55,7
145,123
15,107
27,105
136,116
149,12
18,51
126,17
80,7
23,17
32,149
112,48
89,81
88,48
74,5
100,112
100,56
74,46
79,113
27,3
131,62
135,96
36,97
96,54
44,150
139,39
110,61
71,48
4,19
144,79
117,58
46,134
81,52
67,38
46,21
112,68
133,29
83,121
62,17
22,26
140,55
109,53
77,111
94,47
112,51
16,101
144,51
111,83
78,52
126,143
47,61
127,120
105,9
137,43
97,24
144,39
134,70
142,129
94,77
62,57
129,31
93,31
45,27
123,111
108,90
98,148
106,96
68,30
137,51
146,114
141,143
42,32
134,87
130,108
80,26
145,71
124,97
87,39
135,140
83,78
25,16
86,124
94,80
44,25
28,10
46,21
72,36
130,28
90,62
80,42
55,17
47,63
111,5
81,2
38,118
52,43
53,29
14,27
114,89
79,108
96,7
124,58
75,53
112,39
114,110
91,78
118,92
107,25
133,17
130,18
124,28
76,104
139,73
82,61
124,37
113,47
136,29
134,77
80,51
78,47
78,52
35,2
98,49
14,147
145,14
72,40
125,76
130,76
55,14
127,84
88,50
121,87
103,89
65,13
129,102
36,6
127,101
136,8
118,33
94,19
56,24
130,82
109,47
118,85
85,19
139,30
97,92
138,66
99,17
119,113
111,15
118,1
118,55
42,1
87,6
87,86
81,64
69,67
136,83
105,11
98,75
24,12
68,15
122,144
56,33
70,8
137,34
88,16
122,33
68,14
132,114
118,18
83,41
5,4
88,2
116,83
146,52
148,56
129,96
43,19
133,34
107,124
51,1
149,33
69,119
150,116
52,21
29,88
43,7
56,87
136,115
64,35
132,46
17,9
137,39
136,142
102,17
103,65
141,72
128,54
94,1
147,125
109,41
136,122
87,52
130,24
28,146
84,64
96,68
117,67
134,149
31,38
60,75
2,100
103,9
143,36
116,52
130,97
93,43
73,85
19,93
83,89
51,74
41,35
110,74
49,138
91,12
90,55
83,79
150,92
133,122
56,45
4,43
61,35
51,49
131,149
108,2
130,10
108,90
148,113
62,119
89,59
140,91
108,101
57,126
112,34
80,61
67,9
129,105
134,72
88,71
123,12
88,73
132,49
64,80
120,117
133,115
76,21
149,83
64,44
113,81
39,135
75,74
142,12
138,89
105,145
150,3
108,63
101,20
77,51
50,105
144,138
23,13
84,52
125,93
10,118
134,52
83,97
31,37
73,3
150,44
118,25
141,29
104,102
133,123
148,64
99,35
67,12
114,101
133,19
16,38
39,22
108,42
140,133
60,72
36,128
62,29
76,95
63,36
61,7
108,62
12,96
98,87
25,79
149,127
39,130
54,15
125,19
83,77
78,1
48,36
101,17
107,120
66,53
14,32
120,118
132,25
87,20
92,84
2,28
144,72
66,5
94,91
105,35
91,53
90,51
27,17
89,32
22,148
50,144
140,87
54,24
102,73
77,34
80,66
128,14
30,5
79,40
102,33
103,28
47,39
102,98
67,34
103,10
131,70
124,120
106,46
2,134
16,18
149,23
127,119
127,44
142,79
79,7
122,45
147,92
4,46
146,46
96,34
39,63
9,7
82,73
38,30
4,58
69,21
81,49
96,64
87,107
36,76
87,65
75,35
124,5
88,73
61,142
122,54
142,9
146,13
96,97
110,36
22,15
148,120
73,149
75,116
117,10
60,44
73,41
31,143
146,140
131,106
28,67
84,51
120,102
38,56
29,140
96,70
124,29
108,95
140,4
34,143
55,41
11,73
71,21
135,73
60,49
71,32
26,15
120,101
110,117
132,106
78,59
72,141
51,12
99,89
34,35
15,71
144,133
79,58
127,65
130,67
99,35
53,9
134,23
14,126
113,100
63,33
55,116
86,70
136,48
93,75
133,79
17,99
127,114
94,53
62,6
96,59
61,19
2,119
100,96
119,1
8,46
127,112
145,131
41,37
125,9
110,27
109,46
7,38
11,73
21,85
133,111
21,57
81,32
109,73
136,111
131,17
147,132
144,25
84,21
130,33
43,1
125,44
80,6
79,39
147,55
53,19
85,47
99,79
143,22
16,107
73,16
61,14
105,108
141,33
115,46
87,127
72,22
114,39
26,14
125,85
150,70
44,22
86,12
87,76
103,39
6,20
82,90
87,69
13,96
94,55
114,56
87,13
70,45
93,23
107,8
2,8
94,56
93,79
122,6
46,43
79,35
18,35
136,74
115,52
43,47
62,56
26,93
53,20
117,73
34,26
74,141
81,18
68,20
50,110
140,49
144,106
94,91
120,66
130,117
5,76
94,70
125,27
26,91
141,86
128,82
102,65
125,105
148,113
121,56
118,103
71,41
120,34
22,2
20,45
37,11
76,43
37,129
53,45
41,55
115,67
32,108
83,98
34,22
141,79
93,60
63,14
72,11
90,137
145,6
111,71
85,55
145,8
117,61
63,42
43,122
121,102
65,6
98,6
82,56
98,33
107,44
3,112
138,140
57,9
39,7
146,9
149,44
74,72
73,2
58,150
21,83
11,10
109,73
113,131
76,74
129,111
144,143
90,54
71,40
134,112
88,72
117,24
71,111
95,141
101,32
145,137
140,60
135,142
95,37
92,4
142,45
59,87
89,47
133,103
68,45
18,58
73,131
74,1
117,99
83,29
115,7
47,7
96,58
25,141
120,54
16,24
32,73
126,122
49,47
74,148
46,55
82,25
137,52
53,67
136,113
78,65
93,58
47,29
75,70
119,107
38,5
7,91
68,21
141,37
85,51
56,22
87,72
142,106
128,89
144,111
144,138
102,46
38,35
50,6
45,4
21,37
106,116
107,22
78,15
126,104
150,7
43,3
150,91
54,39
119,68
70,35
74,23
98,126
128,78
16,3
2,26
3,1
108,18
59,33
81,37
80,68
21,8
60,53
29,15
110,82
82,77
95,38
30,11
128,29
83,80
143,53
58,13
113,11
113,22
88,40
37,25
146,97
147,76
83,51
104,36
39,24
108,39
117,48
125,121
82,59
123,58
148,59
145,60
82,7
77,31
147,81
20,142
84,46
101,102
70,24
136,133
27,68
44,10
134,11
106,21
117,72
66,101
31,8
100,115
77,29
28,21
126,103
123,14
123,68
148,71
146,18
58,17
142,9
149,31
73,28
72,33
51,90
118,69
104,102
102,45
132,90
67,8
79,142
149,110
84,113
115,98
139,91
129,15
80,73
17,90
136,14
111,100
75,37
123,86
36,88
83,20
93,75
138,5
116,41
111,143
23,43
84,29
107,5
77,37
78,65
146,110
127,46
50,61
62,40
101,83
125,123
96,70
90,55
25,24
106,55
146,133
22,15
138,13
81,114
123,107
150,38
93,60
29,132
116,61
92,22
47,90
120,42
103,74
51,42
109,72
105,44
132,77
70,56
48,129
51,2
137,126
23,146
146,8
28,11
132,60
72,123
27,78
139,8
147,3
101,8
39,4
73,32
114,29
46,131
95,143
85,131
16,94
65,89
4,129
109,143
141,56
110,73
35,20
130,21
105,27
77,40
97,32
112,87
142,71
36,26
109,111
42,121
129,47
103,81
70,37
122,34
137,24
12,82
115,82
148,38
103,63
145,43
9,2
29,133
10,56
48,2
117,46
53,11
145,75
138,107
141,49
102,33
140,143
85,54
125,31
12,9
69,89
80,47
149,84
99,86
64,54
133,44
26,23
79,86
77,53
79,105
11,115
70,69
136,23
54,52
42,145
132,65
16,147
85,149
133,36
63,13
147,104
65,9
61,2
59,130
18,7
49,74
135,99
108,67
95,44
38,19
116,87
124,4
97,51
90,80
9,128
41,134
130,28
93,42
112,48
125,88
88,82
23,146
121,28
89,52
129,46
91,38
53,29
92,35
50,5
89,64
140,43
73,67
148,68
80,70
84,70
65,133
113,79
78,49
34,24
150,5
110,15
128,80
135,85
138,99
100,27
139,138
89,100
142,85
141,132
87,1
47,66
85,3
118,23
69,50
109,108
78,66
27,90
3,41
107,1
91,4
72,58
111,97
17,55
67,80
124,38
110,60
137,89
87,56
40,31
115,112
135,122
99,68
74,32
26,9
79,69
141,7
27,141
22,2
100,98
136,10
32,23
144,69
86,21
147,132
63,131
6,86
68,132
148,137
111,105
23,57
34,134
91,56
143,50
90,112
92,84
35,61
105,37
71,43
47,46
116,6
149,142
73,140
41,36
39,17
149,78
53,13
132,92
79,18
49,2
135,133
116,70
13,138
141,39
127,31
103,86
69,74
123,83
16,119
69,68
131,101
136,110
34,29
111,34
112,51
100,10
104,54
103,38
88,14
70,33
105,65
68,11
113,15
103,76
29,45
93,17
105,6
78,30
113,44
100,29
146,95
55,19
128,66
30,20
70,48
107,77
106,36
106,93
95,137
142,66
141,93
33,39
136,5
78,38
91,67
44,31
136,6
144,8
45,43
